code_v2006,code_v2016,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
AT111,AT111,AT111AT111,699.5,37565.2,37542.9,4732.0,4470.0
AT112,AT112,AT112AT112,1783.7,159156.1,150095.9,16102.0,15495.0
AT113,AT113,AT113AT113,1463.8,97190.8,97496.3,11976.0,11298.0
AT121,AT121,AT121AT121,3347.5,247255.4,240912.7,25629.0,23691.0
AT122,AT122,AT122AT122,3365.6,260449.2,252520.2,25325.0,24081.0
AT123,AT123,AT123AT123,1225.2,155566.2,148499.3,14337.0,13684.0
AT124,AT124,AT124AT124,4607.3,218077.7,219373.0,27838.0,26563.0
AT125,AT125,AT125AT125,2404.9,125143.1,123331.2,16983.0,15947.0
AT126,AT126,AT126AT126,2715.8,330518.5,308536.3,31289.0,30276.0
AT127,AT112,AT127AT112,1.1,5.2,0.0,54.0,54.0
AT127,AT127,AT127AT127,1468.5,343795.7,322919.3,26043.0,25307.0
AT130,AT130,AT130AT130,410.9,1889488.9,1708830.7,26361.0,26214.0
AT211,AT211,AT211AT211,2020.4,286957.1,276534.9,23185.0,21793.0
AT212,AT212,AT212AT212,4122.2,124288.9,127011.5,13966.0,13110.0
AT213,AT213,AT213AT213,3367.1,149569.6,152318.5,17455.0,15425.0
AT213,AT225,AT213AT225,1.0,0.0,0.0,11.0,3.0
AT221,AT221,AT221AT221,1194.7,442234.6,404044.5,23132.0,22346.0
AT221,AT224,AT221AT224,31.8,682.5,690.4,92.0,81.0
AT222,AT222,AT222AT222,3262.6,79382.9,79246.0,10360.0,9548.0
AT223,AT222,AT223AT222,47.1,673.0,795.0,182.0,181.0
AT223,AT223,AT223AT223,3200.3,159262.9,163873.8,14798.0,14098.0
AT224,AT221,AT224AT221,15.1,853.2,887.7,90.0,83.0
AT224,AT224,AT224AT224,3296.2,266626.5,263864.9,27973.0,25393.0
AT224,AT225,AT224AT225,44.1,2012.4,2162.8,293.0,270.0
AT225,AT225,AT225AT225,2219.2,192601.2,189720.7,19779.0,18623.0
AT226,AT226,AT226AT226,3054.6,99975.7,102793.3,11130.0,10224.0
AT311,AT311,AT311AT311,2817.2,288584.7,276008.3,30316.0,28405.0
AT312,AT312,AT312AT312,1738.3,590506.0,551412.3,34453.0,33267.0
AT313,AT313,AT313AT313,2653.6,209815.8,204013.0,21104.0,20099.0
AT314,AT314,AT314AT314,2233.5,154764.6,152318.0,14151.0,13461.0
AT315,AT315,AT315AT315,2510.1,237993.1,229336.8,20967.0,19745.0
AT321,AT321,AT321AT321,1017.7,20320.8,20455.4,3206.0,2867.0
AT322,AT322,AT322AT322,4390.3,168251.0,162602.3,19197.0,17651.0
AT323,AT323,AT323AT323,1735.6,363570.8,345805.2,18786.0,18128.0
AT331,AT331,AT331AT331,1233.8,32760.4,31603.4,4339.0,4238.0
AT332,AT332,AT332AT332,2090.3,311593.3,286448.1,12154.0,11786.0
AT333,AT333,AT333AT333,2012.5,48830.2,49302.0,4922.0,4718.0
AT334,AT334,AT334AT334,3311.7,104498.5,100103.7,11897.0,11476.0
AT335,AT335,AT335AT335,3969.1,257470.7,241886.2,21343.0,20376.0
AT341,AT341,AT341AT341,1870.4,91480.8,86939.1,8421.0,7596.0
AT342,AT342,AT342AT342,722.3,302095.5,282261.1,13463.0,12822.0
BE100,BE100,BE100BE100,162.4,1195821.7,1133091.1,14121.0,14055.0
BE211,BE211,BE211BE211,1003.0,1045524.1,1003263.8,51033.0,50389.0
BE212,BE212,BE212BE212,511.4,344300.2,328988.3,20134.0,19594.0
BE213,BE213,BE213BE213,1358.6,458599.2,439564.9,38402.0,37337.0
BE221,BE221,BE221BE221,908.3,427303.6,412594.1,32964.0,32232.0
BE222,BE222,BE222BE222,884.6,241417.6,234575.6,22283.0,21738.0
BE223,BE223,BE223BE223,632.8,204736.2,200092.3,15497.0,14787.0
BE231,BE231,BE231BE231,472.5,289328.3,276684.6,15999.0,15543.0
BE232,BE232,BE232BE232,346.5,200543.4,194462.2,11874.0,11462.0
BE233,BE233,BE233BE233,335.2,84368.0,82405.5,6893.0,6580.0
BE234,BE234,BE234BE234,949.1,556746.8,534009.8,36144.0,34982.0
BE235,BE235,BE235BE235,422.6,123720.7,120369.5,9126.0,8688.0
BE236,BE236,BE236BE236,479.7,250571.7,239034.8,17410.0,16463.0
BE241,BE241,BE241BE241,948.7,636919.5,603073.8,36553.0,35708.0
BE242,BE242,BE242BE242,1168.5,505279.1,487508.7,34720.0,33767.0
BE251,BE251,BE251BE251,665.3,281988.8,277766.1,20404.0,19512.0
BE252,BE252,BE252BE252,364.8,51740.7,50316.1,5351.0,4906.0
BE253,BE253,BE253BE253,553.1,107465.7,106681.7,9718.0,8689.0
BE254,BE254,BE254BE254,405.5,289309.5,282137.7,17472.0,16945.0
BE255,BE255,BE255BE255,293.5,156219.6,152173.1,8714.0,8383.0
BE256,BE256,BE256BE256,273.7,151809.5,146381.3,10647.0,10142.0
BE257,BE257,BE257BE257,330.7,92937.9,90977.8,8507.0,7941.0
BE258,BE258,BE258BE258,278.5,61723.3,60807.2,5774.0,5366.0
BE310,BE310,BE310BE310,1096.6,401291.8,382941.6,29700.0,28802.0
BE321,BE321,BE321BE321,490.9,87229.3,84809.3,7772.0,7292.0
BE322,BE322,BE322BE322,559.2,431199.4,427449.4,22333.0,21957.0
BE323,BE323,BE323BE323,588.0,258129.8,252474.7,16210.0,15714.0
BE324,BE324,BE324BE324,101.8,79255.0,75946.4,3891.0,3722.0
BE325,BE325,BE325BE325,519.2,190515.5,184363.9,11741.0,11218.0
BE326,BE326,BE326BE326,938.9,152740.5,150199.5,11473.0,10989.0
BE327,BE327,BE327BE327,611.9,148384.2,145691.5,11996.0,11471.0
BE331,BE331,BE331BE331,661.1,113031.5,109013.9,10248.0,9826.0
BE332,BE332,BE332BE332,796.2,626278.0,611823.5,29935.0,29202.0
BE334,BE334,BE334BE334,390.0,80859.6,76459.9,6913.0,6504.0
BE335,BE335,BE335BE335,1163.8,210350.0,206855.3,14954.0,14205.0
BE336,BE336,BE336BE336,845.4,77891.4,76292.9,7703.0,7344.0
BE341,BE341,BE341BE341,318.4,62373.8,58695.7,4840.0,4693.0
BE342,BE342,BE342BE342,1046.6,48852.3,45962.9,7038.0,6488.0
BE343,BE343,BE343BE343,958.0,56737.2,55320.5,6987.0,6478.0
BE344,BE344,BE344BE344,1358.3,63132.3,60226.7,8534.0,8031.0
BE345,BE345,BE345BE345,776.7,53787.3,52471.5,5445.0,5227.0
BE351,BE351,BE351BE351,1595.8,111836.4,107472.4,12822.0,12148.0
BE352,BE352,BE352BE352,1168.0,316292.3,304470.9,24285.0,23502.0
BE353,BE353,BE353BE353,910.4,67041.7,65893.7,7392.0,6826.0
BG311,BG311,BG311BG311,3025.3,84953.3,101010.5,10345.0,10293.0
