code_v2006,code_v2010,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
AT111,AT111,AT111AT111,699.5,37572.9,37550.7,4732.0,4470.0
AT112,AT112,AT112AT112,1786.3,159257.1,150190.1,16129.0,15519.0
AT113,AT113,AT113AT113,1466.7,97231.8,97536.2,11987.0,11306.0
AT121,AT121,AT121AT121,3352.1,247334.6,240995.7,25648.0,23711.0
AT122,AT122,AT122AT122,3371.8,260635.1,252681.4,25355.0,24106.0
AT123,AT123,AT123AT123,1228.3,155589.2,148522.7,14342.0,13688.0
AT124,AT124,AT124AT124,4609.8,218072.5,219371.4,27844.0,26568.0
AT125,AT125,AT125AT125,2408.6,125162.3,123350.1,16993.0,15957.0
AT126,AT126,AT126AT126,2721.2,330613.5,308631.4,31328.0,30315.0
AT127,AT127,AT127AT127,1473.4,343956.5,323072.0,26132.0,25394.0
AT130,AT130,AT130AT130,413.4,1890772.0,1710031.4,26441.0,26292.0
AT211,AT211,AT211AT211,2023.7,287023.1,276602.5,23203.0,21810.0
AT212,AT212,AT212AT212,4125.7,124300.2,127027.2,13967.0,13110.0
AT213,AT213,AT213AT213,3370.8,149580.1,152323.7,17482.0,15446.0
AT221,AT221,AT221AT221,1228.6,443018.3,404830.9,23232.0,22436.0
AT222,AT222,AT222AT222,3266.0,79410.7,79275.2,10368.0,9555.0
AT223,AT223,AT223AT223,3252.0,159989.5,164730.6,14991.0,14292.0
AT224,AT224,AT224AT224,3358.4,269687.6,267142.1,28382.0,25769.0
AT225,AT225,AT225AT225,2221.5,192756.1,189861.7,19804.0,18644.0
AT226,AT226,AT226AT226,3057.6,99981.0,102801.8,11137.0,10232.0
AT311,AT311,AT311AT311,2819.3,288666.2,276086.4,30337.0,28426.0
AT312,AT312,AT312AT312,1740.4,590579.5,551488.6,34463.0,33274.0
AT313,AT313,AT313AT313,2656.3,209952.8,204146.6,21115.0,20111.0
AT314,AT314,AT314AT314,2236.5,154965.6,152509.1,14169.0,13479.0
AT315,AT315,AT315AT315,2513.4,238028.1,229359.2,20977.0,19750.0
AT321,AT321,AT321AT321,1018.8,20326.7,20460.4,3219.0,2875.0
AT322,AT322,AT322AT322,4395.1,168286.1,162640.7,19204.0,17660.0
AT323,AT323,AT323AT323,1737.5,363667.0,345901.3,18793.0,18134.0
AT331,AT331,AT331AT331,1234.1,32760.4,31603.4,4339.0,4238.0
AT332,AT332,AT332AT332,2091.0,311503.6,286365.9,12153.0,11785.0
AT333,AT333,AT333AT333,2014.8,48830.2,49302.0,4922.0,4718.0
AT334,AT334,AT334AT334,3312.9,104516.8,100120.2,11904.0,11483.0
AT335,AT335,AT335AT335,3970.8,257531.0,241944.2,21346.0,20379.0
AT341,AT341,AT341AT341,1871.8,91935.8,87397.2,8458.0,7631.0
AT342,AT342,AT342AT342,723.1,302153.8,282317.4,13467.0,12826.0
BE100,BE100,BE100BE100,162.5,1195897.3,1133148.8,14128.0,14062.0
BE211,BE211,BE211BE211,1003.4,1045688.5,1003420.1,51044.0,50400.0
BE212,BE212,BE212BE212,511.8,344345.7,329034.0,20139.0,19598.0
BE213,BE213,BE213BE213,1358.7,458601.2,439568.2,38407.0,37342.0
BE221,BE221,BE221BE221,908.8,427331.4,412621.5,32972.0,32242.0
BE222,BE222,BE222BE222,884.8,241418.4,234576.5,22287.0,21742.0
BE223,BE223,BE223BE223,633.4,204765.4,200118.5,15506.0,14795.0
BE231,BE231,BE231BE231,472.8,289396.3,276747.6,16004.0,15548.0
BE232,BE232,BE232BE232,346.8,200607.1,194516.8,11878.0,11466.0
BE233,BE233,BE233BE233,335.4,84508.0,82501.7,6905.0,6584.0
BE234,BE234,BE234BE234,949.4,556771.5,534036.0,36149.0,34985.0
BE235,BE235,BE235BE235,423.1,123790.5,120436.6,9135.0,8697.0
BE236,BE236,BE236BE236,479.8,250574.8,239038.6,17415.0,16468.0
BE241,BE241,BE241BE241,949.5,637154.6,603295.6,36584.0,35738.0
BE242,BE242,BE242BE242,1169.2,505336.2,487567.6,34735.0,33782.0
BE251,BE251,BE251BE251,665.6,282011.3,277790.7,20407.0,19515.0
BE252,BE252,BE252BE252,365.1,51765.3,50342.6,5360.0,4914.0
BE253,BE253,BE253BE253,553.3,107471.0,106687.3,9720.0,8691.0
BE254,BE254,BE254BE254,405.9,289482.3,282311.7,17482.0,16955.0
BE255,BE255,BE255BE255,293.7,156248.9,152206.5,8722.0,8391.0
BE256,BE256,BE256BE256,273.8,151829.1,146403.3,10650.0,10145.0
BE257,BE257,BE257BE257,330.8,92943.4,90984.0,8507.0,7941.0
BE258,BE258,BE258BE258,278.5,61724.0,60807.8,5774.0,5366.0
BE310,BE310,BE310BE310,1097.2,401350.7,382999.2,29710.0,28811.0
BE321,BE321,BE321BE321,491.1,87237.1,84816.6,7773.0,7293.0
BE322,BE322,BE322BE322,559.3,431206.9,427456.4,22335.0,21958.0
BE323,BE323,BE323BE323,588.1,258169.0,252512.3,16214.0,15718.0
BE324,BE324,BE324BE324,101.9,79333.4,76022.6,3896.0,3727.0
BE325,BE325,BE325BE325,519.3,190662.7,184503.4,11747.0,11224.0
BE326,BE326,BE326BE326,939.2,152762.0,150221.1,11475.0,10991.0
BE327,BE327,BE327BE327,612.1,148396.4,145704.1,11996.0,11471.0
BE331,BE331,BE331BE331,661.1,113031.5,109013.9,10248.0,9826.0
BE332,BE332,BE332BE332,796.4,626296.7,611839.8,29938.0,29205.0
BE334,BE334,BE334BE334,390.2,80865.1,76464.3,6913.0,6504.0
BE335,BE335,BE335BE335,1163.8,210350.0,206855.3,14954.0,14205.0
BE336,BE336,BE336BE336,845.4,77891.4,76292.9,7703.0,7344.0
BE341,BE341,BE341BE341,318.4,62373.8,58695.7,4840.0,4693.0
BE342,BE342,BE342BE342,1046.6,48852.3,45962.9,7038.0,6488.0
BE343,BE343,BE343BE343,958.0,56737.2,55320.5,6987.0,6478.0
BE344,BE344,BE344BE344,1358.3,63132.3,60226.7,8534.0,8031.0
BE345,BE345,BE345BE345,776.7,53787.3,52471.5,5445.0,5227.0
BE351,BE351,BE351BE351,1595.8,111836.4,107472.4,12822.0,12148.0
BE352,BE352,BE352BE352,1168.0,316292.3,304470.9,24285.0,23502.0
BE353,BE353,BE353BE353,910.5,67041.7,65893.7,7392.0,6826.0
BG311,BG311,BG311BG311,3027.4,84953.3,101010.5,10345.0,10293.0
BG312,BG312,BG312BG312,3607.3,129607.6,147925.3,14051.0,13713.0
BG313,BG313,BG313BG313,3615.7,162590.3,186719.8,20549.0,19921.0
BG314,BG314,BG314BG314,4645.9,240385.0,269740.2,26974.0,26567.0
BG315,BG315,BG315BG315,4133.4,124857.2,141547.6,13765.0,13195.0
BG321,BG321,BG321BG321,4660.3,235732.5,258503.8,25126.0,24575.0
BG322,BG322,BG322BG322,2022.7,108371.6,122690.0,9480.0,8757.0
BG323,BG323,BG323BG323,2857.3,218858.6,235232.9,17685.0,17353.0
BG324,BG324,BG324BG324,2414.0,112214.5,125185.6,12779.0,12502.0
BG325,BG325,BG325BG325,2842.1,110836.3,119041.4,12177.0,11898.0
BG331,BG331,BG331BG331,3821.6,470600.9,474518.9,28707.0,28424.0
BG332,BG332,BG332BG332,4719.2,173827.4,189628.9,22717.0,22350.0
BG333,BG333,BG333BG333,3395.4,172348.2,180533.4,17025.0,16470.0
BG334,BG334,BG334BG334,2710.5,111582.8,120811.7,12378.0,12061.0
BG341,BG341,BG341BG341,7750.8,407384.3,413452.9,31911.0,30961.0
BG342,BG342,BG342BG342,3544.1,186512.3,197479.1,17364.0,16915.0
BG343,BG343,BG343BG343,3356.0,118852.9,131445.7,13763.0,13375.0
BG344,BG344,BG344BG344,5150.2,316334.0,333219.1,41828.0,40134.0
BG411,BG411,BG411BG411,1341.8,1328784.5,1292668.5,31130.0,30363.0
BG412,BG412,BG412BG412,7062.4,228400.9,246554.2,33096.0,32199.0
BG413,BG413,BG413BG413,6443.6,305131.0,323491.5,18130.0,16744.0
BG414,BG414,BG414BG414,2390.8,120871.5,133390.4,13390.0,13026.0
BG415,BG415,BG415BG415,3049.2,119005.2,136650.9,10821.0,10210.0
BG421,BG421,BG421BG421,5961.3,668330.2,682908.7,38943.0,37351.0
BG422,BG422,BG422BG422,5527.9,228168.4,246217.4,22904.0,22173.0
BG423,BG423,BG423BG423,4455.8,255508.6,275536.6,18772.0,18505.0
BG424,BG424,BG424BG424,3199.0,105456.4,121764.3,7123.0,6905.0
BG425,BG425,BG425BG425,3209.6,152827.6,152792.9,9168.0,8094.0
CH011,CH011,CH011CH011,2826.6,803689.1,724377.2,35608.0,34349.0
