code_v2010,code_v2013,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
AT111,AT111,AT111AT111,700.7,37565.3,37543.0,4735.0,4472.0
AT112,AT112,AT112AT112,1787.9,159159.4,150092.3,16112.0,15506.0
AT113,AT113,AT113AT113,1466.6,97236.8,97544.9,11990.0,11305.0
AT121,AT121,AT121AT121,3348.5,247296.3,240953.1,25631.0,23694.0
AT122,AT122,AT122AT122,3366.1,260495.9,252569.3,25331.0,24086.0
AT123,AT123,AT123AT123,1225.6,155583.1,148516.0,14336.0,13682.0
AT124,AT124,AT124AT124,4609.5,218072.8,219368.1,27839.0,26564.0
AT125,AT125,AT125AT125,2407.7,125170.3,123357.6,16986.0,15949.0
AT126,AT126,AT126AT126,2716.4,330520.9,308548.7,31301.0,30288.0
AT127,AT112,AT127AT112,1.0,5.2,0.0,51.0,51.0
AT127,AT127,AT127AT127,1469.2,343625.6,322792.9,26034.0,25299.0
AT130,AT130,AT130AT130,411.0,1889170.3,1708534.5,26367.0,26221.0
AT211,AT211,AT211AT211,2025.5,287015.3,276592.2,23205.0,21811.0
AT212,AT212,AT212AT212,4126.0,124360.1,127088.9,13975.0,13119.0
AT213,AT213,AT213AT213,3370.9,149550.9,152295.8,17474.0,15445.0
AT221,AT221,AT221AT221,1194.6,442216.9,404024.7,23129.0,22344.0
AT221,AT224,AT221AT224,31.7,677.3,684.4,87.0,76.0
AT222,AT222,AT222AT222,3265.1,79389.7,79253.8,10363.0,9551.0
AT223,AT222,AT223AT222,46.9,673.0,795.0,182.0,181.0
AT223,AT223,AT223AT223,3201.1,159262.9,163873.8,14804.0,14105.0
AT224,AT221,AT224AT221,15.2,860.5,894.3,91.0,84.0
AT224,AT224,AT224AT224,3298.5,266676.5,263910.0,27985.0,25403.0
AT224,AT225,AT224AT225,44.2,1998.3,2155.9,293.0,270.0
AT225,AT225,AT225AT225,2222.2,192767.0,189870.3,19801.0,18636.0
AT226,AT226,AT226AT226,3055.4,99980.9,102798.7,11135.0,10228.0
AT311,AT311,AT311AT311,2818.3,288616.4,276041.3,30322.0,28410.0
AT312,AT312,AT312AT312,1738.6,590560.6,551467.0,34459.0,33273.0
AT313,AT313,AT313AT313,2655.5,209831.8,204027.7,21104.0,20100.0
AT314,AT314,AT314AT314,2233.5,154817.1,152373.3,14154.0,13464.0
AT315,AT315,AT315AT315,2510.7,238028.0,229370.6,20973.0,19746.0
AT321,AT321,AT321AT321,1017.8,20334.5,20470.4,3211.0,2872.0
AT322,AT322,AT322AT322,4392.2,168251.0,162602.3,19195.0,17649.0
AT323,AT323,AT323AT323,1736.2,363590.5,345822.9,18780.0,18121.0
AT331,AT331,AT331AT331,1235.1,32760.9,31604.1,4340.0,4239.0
AT332,AT332,AT332AT332,2093.7,311615.6,286480.4,12160.0,11791.0
AT333,AT333,AT333AT333,2017.5,48832.5,49303.9,4925.0,4720.0
AT334,AT334,AT334AT334,3317.6,104502.4,100110.0,11895.0,11474.0
AT335,AT335,AT335AT335,3972.0,257483.2,241902.2,21344.0,20377.0
AT341,AT341,AT341AT341,1872.4,91474.0,86931.4,8422.0,7597.0
AT342,AT342,AT342AT342,744.0,302637.4,282751.0,13523.0,12877.0
BE100,BE100,BE100BE100,162.4,1195821.7,1133091.1,14121.0,14055.0
BE211,BE211,BE211BE211,1003.3,1045638.4,1003372.1,51037.0,50393.0
BE212,BE212,BE212BE212,511.4,344300.2,328988.3,20134.0,19594.0
BE213,BE213,BE213BE213,1359.4,458947.9,439834.7,38417.0,37352.0
BE221,BE221,BE221BE221,908.3,427303.8,412594.4,32964.0,32232.0
BE222,BE222,BE222BE222,885.4,241441.5,234599.5,22300.0,21755.0
BE223,BE223,BE223BE223,633.1,204744.7,200102.0,15497.0,14787.0
BE231,BE231,BE231BE231,472.5,289328.3,276684.6,15999.0,15543.0
BE232,BE232,BE232BE232,346.5,200543.4,194462.2,11874.0,11462.0
BE233,BE233,BE233BE233,335.5,84495.8,82535.4,6902.0,6588.0
BE234,BE234,BE234BE234,949.2,556752.0,534014.9,36145.0,34983.0
BE235,BE235,BE235BE235,422.6,123746.4,120391.5,9127.0,8689.0
BE236,BE236,BE236BE236,479.8,250575.8,239039.1,17411.0,16464.0
BE241,BE241,BE241BE241,948.7,636919.5,603073.8,36553.0,35708.0
BE242,BE242,BE242BE242,1168.5,505279.1,487508.7,34720.0,33767.0
BE251,BE251,BE251BE251,665.4,281988.8,277766.1,20404.0,19512.0
BE252,BE252,BE252BE252,364.8,51740.7,50316.1,5351.0,4906.0
BE253,BE253,BE253BE253,553.6,107525.9,106739.4,9724.0,8692.0
BE254,BE254,BE254BE254,405.9,289382.4,282210.1,17490.0,16959.0
BE255,BE255,BE255BE255,293.5,156219.6,152173.1,8714.0,8383.0
BE256,BE256,BE256BE256,273.7,151809.5,146381.3,10647.0,10142.0
BE257,BE257,BE257BE257,331.7,93008.3,91049.8,8527.0,7948.0
BE258,BE258,BE258BE258,278.8,61746.0,60831.6,5778.0,5369.0
BE310,BE310,BE310BE310,1096.6,401291.8,382941.6,29700.0,28802.0
BE321,BE321,BE321BE321,491.0,87229.3,84809.3,7772.0,7292.0
BE322,BE322,BE322BE322,559.2,431199.4,427449.4,22333.0,21957.0
BE323,BE323,BE323BE323,588.7,258209.3,252549.6,16215.0,15719.0
BE324,BE324,BE324BE324,102.3,79527.1,76239.1,3906.0,3733.0
BE325,BE325,BE325BE325,519.2,190515.5,184363.9,11741.0,11218.0
BE326,BE326,BE326BE326,940.2,152750.1,150208.8,11479.0,10996.0
BE327,BE327,BE327BE327,612.5,148488.6,145797.6,12003.0,11479.0
BE331,BE331,BE331BE331,661.1,113031.5,109013.9,10248.0,9826.0
BE332,BE332,BE332BE332,796.3,626278.0,611823.5,29935.0,29202.0
BE334,BE334,BE334BE334,390.0,80859.6,76459.9,6913.0,6504.0
BE335,BE335,BE335BE335,1164.0,210360.6,206866.7,14957.0,14207.0
BE336,BE336,BE336BE336,846.6,78272.5,76655.6,7734.0,7373.0
BE341,BE341,BE341BE341,318.8,62416.9,58744.5,4846.0,4700.0
BE342,BE342,BE342BE342,1046.9,48852.3,45962.9,7038.0,6488.0
BE343,BE343,BE343BE343,958.0,56737.2,55320.5,6987.0,6478.0
BE344,BE344,BE344BE344,1358.7,63132.3,60226.7,8535.0,8032.0
